rp_min,rp_max,n_pairs,rp,ds_raw,ds,z_l,z_s,1+m,2R,1+m_sel,ds_r,ds_err
0.1,0.15848931924611134,12917,0.12589254117941673,71.2834629924297,48.91835471003893,0.5959233272342107,1.193186452420119,0.8699887625047258,1.679148262556708,1.0042892689323275,-0.33054966170616484,3.2151459526324366
0.15848931924611134,0.251188643150958,32521,0.19952623149688797,46.80981286951831,30.81032485670808,0.5952686564802616,1.1933748191239835,0.8715878434881583,1.6795361725757403,1.0103557180393832,0.838826932933512,2.2151571284375757
0.251188643150958,0.3981071705534973,83495,0.31622776601683794,30.491492955671347,20.72775557900098,0.5946033907499428,1.1940913709731007,0.8698805225729452,1.6790711288573201,1.0062774768409029,0.018142325559278544,1.2979326679195253
0.3981071705534973,0.6309573444801934,211296,0.5011872336272724,19.51290332585225,13.006261498365518,0.5946717620080944,1.1936642652872382,0.8699574616802437,1.6791601103259302,1.0061824980455019,0.2693644709655083,0.7584763937396877
0.6309573444801934,1.0,529112,0.7943282347242816,12.588479635437745,8.651959591247524,0.5946010098694007,1.1935813534766255,0.8700053589925627,1.6791606600621052,1.0069060167016368,-0.0940012702423323,0.46809113530306784
1.0,1.584893192461114,1323239,1.2589254117941675,7.777077003144377,5.108456608189291,0.59475658403258,1.193619542891688,0.8701049534253323,1.6791886032264718,1.0066204127884828,0.17939850481500955,0.37812953868095717
1.584893192461114,2.511886431509581,3320025,1.9952623149688804,5.142500447895105,3.4253255689318562,0.5947982984933904,1.193612894947789,0.8700727518841914,1.6791340810644382,1.0063447061731898,0.07240721213563701,0.187343501509671
2.511886431509581,3.981071705534973,8298221,3.16227766016838,2.701794680919428,1.8107122652402259,0.5947081993111901,1.193534337733664,0.8701477649535576,1.679177624241181,1.0066182161106927,0.026240163555439504,0.11765730109781943
3.981071705534973,6.309573444801933,20745070,5.011872336272724,1.6197305951822552,1.098708274359108,0.5946499491315316,1.1936475420958566,0.8702654474479093,1.6791612750834306,1.0066461782810525,0.0023791074676015617,0.0971225472512131
6.309573444801933,10.0,51895282,7.943282347242816,1.1181434319157335,0.7678068445598693,0.5945351298523208,1.1936415445253226,0.8702616122309859,1.6791675176732381,1.006636549365933,-0.007688925590367488,0.0710676279566415
10.0,15.848931924611142,129992528,12.589254117941675,0.7991721370448547,0.5873753116071574,0.5945709457650571,1.193621280851166,0.8702206765967504,1.6791858761480205,1.0066594717457544,-0.04408797904284901,0.0495127060756753
15.848931924611142,25.11886431509582,325646953,19.952623149688808,0.5891678482207569,0.42096991736449507,0.5945649463582104,1.1935424220758841,0.8702194919516244,1.6791958183546014,1.0066667697295733,-0.020450887854717825,0.03937383970557324
25.11886431509582,39.810717055349734,813116418,31.62277660168381,0.4095739387034068,0.30426280701861386,0.5944790782819267,1.19348296843285,0.8700998996787361,1.6792018768710932,1.0066556043531691,-0.025792195020463298,0.0391846524277468
